datetime,predicted,actual,predicted_smoothed
2025-04-06 03:35:00,667.9982,695.8,734.8026
2025-04-06 03:40:00,662.1712,661.8,734.8026
2025-04-06 03:45:00,789.3538,667.8,734.8026
2025-04-06 03:50:00,777.2271,679.45,734.8026
2025-04-06 03:55:00,621.5997,652.1,734.8026
2025-04-06 04:00:00,1631.3435,718.6,834.7076
2025-04-06 04:05:00,793.59406,753.6,834.7076
2025-04-06 04:10:00,612.1712,656.5,834.7076
2025-04-06 04:15:00,797.71344,676.0,825.45905
2025-04-06 04:20:00,466.32468,661.0,748.3811
2025-04-06 04:25:00,786.4981,647.3,748.3811
2025-04-06 04:30:00,437.5505,653.4,670.67346
2025-04-06 04:35:00,625.9288,658.6,659.4873
2025-04-06 04:40:00,581.14105,649.8,639.90076
2025-04-06 04:45:00,592.7697,753.75,628.118
2025-04-06 04:50:00,470.89987,737.0,595.2277
2025-04-06 04:55:00,614.4704,724.7,595.2277
2025-04-06 05:00:00,530.75726,648.8,591.94495
2025-04-06 05:05:00,630.4494,654.2,591.94495
2025-04-06 05:10:00,489.20016,666.5,591.94495
2025-04-06 05:15:00,683.5672,680.0,595.5858
2025-04-06 05:20:00,614.649,676.5666666666667,600.3516
2025-04-06 05:25:00,799.8641,661.8,649.0564
2025-04-06 05:30:00,645.5363,698.1,649.0564
2025-04-06 05:35:00,1537.3054,745.6,777.5528
2025-04-06 05:40:00,669.29865,725.9,777.5528
2025-04-06 05:45:00,648.2203,739.8,777.5528
2025-04-06 05:50:00,618.9206,678.7,737.8948
2025-04-06 05:55:00,737.57745,640.85,737.8154
2025-04-06 06:00:00,626.7463,646.0,671.17395
2025-04-06 06:05:00,710.6434,655.4,694.8556
2025-04-06 06:10:00,708.47797,648.5,703.029
2025-04-06 06:15:00,782.4782,660.1,750.69855
2025-04-06 06:20:00,763.2498,647.45,758.2293
2025-04-06 06:25:00,623.80255,715.2,677.57324
2025-04-06 06:30:00,630.4179,715.8,649.28
2025-04-06 06:35:00,738.6607,651.5,702.90845
2025-04-06 06:40:00,740.6064,702.6,725.5272
2025-04-06 06:45:00,652.377,655.3,681.6371
2025-04-06 06:50:00,735.341,683.3,713.85944
2025-04-06 06:55:00,724.5578,657.9,720.27844
2025-04-06 07:00:00,940.8267,694.95,852.6074
2025-04-06 07:05:00,740.5557,648.4,785.3764
2025-04-06 07:10:00,658.508,738.1,709.2554
2025-04-06 07:15:00,698.1485,719.15,702.59125
2025-04-06 07:20:00,714.9909,754.05,710.03107
2025-04-06 07:25:00,827.5721,642.8,780.55566
2025-04-06 07:30:00,871.67633,691.2,835.2281
2025-04-06 07:35:00,789.4577,675.2,807.76587
2025-04-06 07:40:00,892.4959,646.25,858.6039
2025-04-06 07:45:00,887.3107,652.4,875.828
2025-04-06 07:50:00,742.1545,689.15,795.6239
2025-04-06 07:55:00,740.915,641.55,762.7985
2025-04-06 08:00:00,1043.3297,719.7,931.11725
2025-04-06 08:05:00,716.12714,740.4,802.12317
2025-04-06 08:10:00,770.59296,744.6,783.205
2025-04-06 08:15:00,765.549,679.6,772.6114
2025-04-06 08:20:00,882.2332,640.9,838.38446
2025-04-06 08:25:00,671.571,604.95,738.2964
2025-04-06 08:30:00,759.02155,650.4,750.7315
2025-04-06 08:35:00,774.8177,622.2,765.1832
2025-04-06 08:40:00,667.2463,604.5,706.4211
2025-04-06 08:45:00,671.07074,648.1333333333333,685.2109
2025-04-06 08:50:00,789.6955,703.55,747.9017
2025-04-06 08:55:00,764.96576,686.0,758.14014
2025-04-06 09:00:00,766.07404,686.0,762.90045
2025-04-06 09:05:00,1128.4901,1181.45,982.2543
2025-04-06 09:10:00,1083.0276,1216.4,1042.7183
2025-04-06 09:15:00,1178.7311,1227.1,1124.3259
2025-04-06 09:20:00,1211.9984,1222.1,1176.9294
2025-04-06 09:25:00,1190.3833,1220.05,1185.0017
2025-04-06 09:30:00,1201.0952,1216.05,1194.6578
2025-04-06 09:35:00,1276.2812,1294.2,1243.6318
2025-04-06 09:40:00,1250.0435,1296.3,1247.4788
2025-04-06 09:45:00,1156.4264,1329.2,1192.8473
2025-04-06 09:50:00,1199.3738,1249.8,1196.7632
2025-04-06 09:55:00,1189.8367,1241.9,1192.6073
2025-04-06 10:00:00,1345.5842,1268.8666666666666,1284.3934
2025-04-06 10:05:00,1365.6392,1221.9,1333.1409
2025-04-06 10:10:00,1242.1926,1233.1,1278.5719
2025-04-06 10:15:00,1320.1658,1232.7,1303.5282
2025-04-06 10:20:00,1263.9315,1214.55,1279.7701
2025-04-06 10:25:00,1470.4159,1290.2,1394.1576
2025-04-06 10:30:00,1364.8115,1364.15,1376.5499
2025-04-06 10:35:00,1390.839,1232.8,1385.1234
2025-04-06 10:40:00,1443.6877,1286.05,1420.262
2025-04-06 10:45:00,1375.2238,1229.4,1393.239
2025-04-06 10:50:00,1350.3282,1246.2,1367.4926
2025-04-06 10:55:00,1436.9946,1236.7,1409.1938
2025-04-06 11:00:00,1248.5873,644.1,1312.83
2025-04-06 11:05:00,1114.406,658.9,1193.7756
2025-04-06 11:10:00,1332.8387,719.4,1277.2135
2025-04-06 11:15:00,1039.6514,725.8499999999999,1134.6763
2025-04-06 11:20:00,857.42,952.4666666666668,968.3225
2025-04-06 11:25:00,1071.3666,1268.4,1030.1489
2025-04-06 11:30:00,1120.0167,1251.4,1084.0696
2025-04-06 11:35:00,1274.578,1240.2,1198.3746
2025-04-06 11:40:00,1215.4462,1262.8333333333333,1208.6176
2025-04-06 11:45:00,1216.6708,1264.2,1213.4495
2025-04-06 11:50:00,1212.4172,1238.1,1212.8301
2025-04-06 11:55:00,1233.4395,1242.25,1225.1957
2025-04-06 12:00:00,1358.7057,1356.8,1305.3016
2025-04-06 12:05:00,1217.6289,1349.8,1252.698
2025-04-06 12:10:00,1339.5134,1239.0,1304.7872
2025-04-06 12:15:00,1402.0426,1239.1,1363.1405
2025-04-06 12:20:00,1408.0071,1237.1,1390.0604
2025-04-06 12:25:00,1381.8455,1254.6666666666667,1385.1315
2025-04-06 12:30:00,1341.5315,1283.6,1358.9714
2025-04-06 12:35:00,1236.2389,1255.0,1285.3319
2025-04-06 12:40:00,1267.0021,1240.25,1274.334
2025-04-06 12:45:00,2014.2368,1361.6,1718.2756
2025-04-06 12:50:00,1264.6749,1326.5,1446.1152
2025-04-06 12:55:00,1174.348,1371.9,1283.0549
2025-04-06 13:00:00,1246.5553,1298.75,1261.1552
2025-04-06 13:05:00,946.38715,742.45,1072.2943
2025-04-06 13:10:00,983.0683,710.5,1018.7587
2025-04-06 13:15:00,903.9019,731.7,949.84467
2025-04-06 13:20:00,916.01105,657.1,929.5445
2025-04-06 13:25:00,914.6441,702.85,920.60425
2025-04-06 13:30:00,811.71906,667.85,855.27313
2025-04-06 13:35:00,886.18304,779.55,873.8191
2025-04-06 13:40:00,973.7968,720.0,933.8057
2025-04-06 13:45:00,877.04535,1233.05,899.7495
2025-04-06 13:50:00,1088.5234,1306.4,1013.01385
2025-04-06 13:55:00,1011.5352,1258.8,1012.12665
2025-04-06 14:00:00,1179.6426,1293.35,1112.6362
2025-04-06 14:05:00,1154.6382,1252.55,1137.8374
2025-04-06 14:10:00,1307.0878,1266.8,1239.3876
2025-04-06 14:15:00,1457.934,1398.9,1370.5154
2025-04-06 14:20:00,1236.1655,1340.5,1289.9055
2025-04-06 14:25:00,1297.2386,1347.4,1294.3054
2025-04-06 14:30:00,1245.8906,1266.1999999999998,1265.2566
2025-04-06 14:35:00,1440.5922,1291.2,1370.4579
2025-04-06 14:40:00,1345.2394,1360.15,1355.3268
2025-04-06 14:45:00,1363.2806,1350.15,1360.0991
2025-04-06 14:50:00,1310.8757,1334.0,1330.5651
2025-04-06 14:55:00,1454.8008,1311.05,1405.1064
2025-04-06 15:00:00,1418.0013,1332.5500000000002,1412.8434
2025-04-06 15:05:00,1292.3656,1380.15,1340.5568
2025-04-06 15:10:00,1413.6417,1424.6,1384.4077
2025-04-06 15:15:00,1899.7766,1879.2666666666669,1693.629
2025-04-06 15:20:00,1472.046,1321.9,1560.6792
2025-04-06 15:25:00,1419.7045,1353.5,1476.0944
2025-04-06 15:30:00,1313.2041,1289.2,1378.3602
2025-04-06 15:35:00,1481.7821,1369.8,1440.4133
2025-04-06 15:40:00,1317.631,1295.8,1366.7439
2025-04-06 15:45:00,1445.8676,1326.6,1414.2181
2025-04-06 15:50:00,1764.0365,1389.8,1624.1091
2025-04-06 15:55:00,1456.8081,1400.2,1523.7285
2025-04-06 16:00:00,1574.912,1488.6,1554.4386
2025-04-06 16:05:00,1483.3788,1446.5,1511.8027
2025-04-06 16:10:00,1481.7258,1423.5,1493.7566
2025-04-06 16:15:00,1460.1726,1375.0,1473.6062
2025-04-06 16:20:00,1558.6702,1444.35,1524.6445
2025-04-06 16:25:00,1605.6426,1382.3,1573.2434
2025-04-06 16:30:00,1639.2124,1596.4,1612.8248
2025-04-06 16:35:00,1651.1729,1551.4,1635.8336
2025-04-06 16:40:00,1783.2388,1645.0,1724.2767
2025-04-06 16:45:00,1590.5746,1618.0,1644.0554
2025-04-06 16:50:00,1610.501,1581.85,1623.9227
2025-04-06 16:55:00,1606.3301,1571.85,1613.3672
2025-04-06 17:00:00,1547.6478,1543.15,1573.9355
2025-04-06 17:05:00,1599.5916,1408.2,1589.3291
2025-04-06 17:10:00,1605.5038,1482.95,1599.0339
2025-04-06 17:15:00,1406.6898,1492.7,1483.6274
2025-04-06 17:20:00,1437.9442,1478.8,1456.2175
2025-04-06 17:25:00,1534.0975,1553.1,1502.9456
2025-04-06 17:30:00,1576.6648,1545.4,1547.1771
2025-04-06 17:35:00,1492.2639,1498.8,1514.2292
2025-04-06 17:40:00,1497.3042,1419.0,1504.0742
2025-04-06 17:45:00,1296.8007,1396.6,1379.7101
2025-04-06 17:50:00,1474.3826,1399.2,1436.5135
2025-04-06 17:55:00,1446.4467,1373.2,1442.4734
2025-04-06 18:00:00,1287.7228,1364.3,1349.623
2025-04-06 18:05:00,1394.8325,1393.1,1376.7488
2025-04-06 18:10:00,1428.4022,1619.2,1407.7408
2025-04-06 18:15:00,2231.508,1662.0,1902.0012
2025-04-06 18:20:00,1536.5469,1620.6,1682.7286
2025-04-06 18:25:00,1460.5382,1620.0,1549.4144
2025-04-06 18:30:00,1403.2957,1371.8,1461.7432
2025-04-06 18:35:00,1265.3071,1332.5,1343.8816
2025-04-06 18:40:00,1197.3062,1367.2,1255.9363
2025-04-06 18:45:00,1275.9916,1356.7,1267.9695
2025-04-06 18:50:00,1331.411,1358.55,1306.0344
2025-04-06 18:55:00,1506.8724,1458.45,1426.5372
2025-04-06 19:00:00,1567.9268,1520.05,1511.371
2025-04-06 19:05:00,2382.6028,1656.2,2034.1101
2025-04-06 19:10:00,1343.3652,1630.2,1619.6632
2025-04-06 19:15:00,1473.2792,1702.3,1531.8328
2025-04-06 19:20:00,1402.959,1584.8,1454.5085
2025-04-06 19:25:00,1424.1033,1592.3,1436.2654
2025-04-06 19:30:00,1347.8456,1599.3,1383.2135
2025-04-06 19:35:00,1466.5195,1581.0333333333335,1433.1971
2025-04-06 19:40:00,1630.7738,1613.5,1551.7432
2025-04-06 19:45:00,1666.2441,1572.7,1620.4437
2025-04-06 19:50:00,1410.5762,1411.3000000000002,1494.5232
2025-04-06 19:55:00,1430.2347,1473.15,1455.9501
2025-04-06 20:00:00,1406.1758,1497.4,1426.0854
2025-04-06 20:05:00,1338.5487,1401.1,1373.5634
2025-04-06 20:10:00,1367.7296,1462.3,1370.0631
2025-04-06 20:15:00,1398.8875,1459.3,1387.3577
2025-04-06 20:20:00,1473.6316,1395.3,1439.1221
2025-04-06 20:25:00,1430.8881,1444.3,1434.1816
2025-04-06 20:30:00,1637.6472,1398.55,1556.261
2025-04-06 20:35:00,1727.1809,1400.5,1658.813
2025-04-06 20:40:00,1629.401,1290.5,1641.1658
2025-04-06 20:45:00,1407.7053,1300.4,1501.0895
2025-04-06 20:50:00,1416.2579,1231.1,1450.1906
2025-04-06 20:55:00,1303.8884,1236.9499999999998,1362.4093
2025-04-06 21:00:00,1307.7267,1240.8,1329.5997
2025-04-06 21:05:00,1281.1769,1224.0,1300.546
2025-04-06 21:10:00,1333.2113,1208.1,1320.1451
2025-04-06 21:15:00,1381.4869,1287.8,1356.9502
2025-04-06 21:20:00,1392.187,1265.1,1378.0923
2025-04-06 21:25:00,2271.6472,1317.5,1914.2252
2025-04-06 21:30:00,1295.4362,1373.7,1542.9518
2025-04-06 21:35:00,1188.5332,1334.15,1330.3007
2025-04-06 21:40:00,1083.382,1299.4,1182.1494
2025-04-06 21:45:00,1061.7773,1270.1,1109.9261
2025-04-06 21:50:00,1141.2692,1271.2,1128.7319
2025-04-06 21:55:00,1134.6376,1261.0,1132.2753
2025-04-06 22:00:00,1131.7854,1314.0,1132.2753
2025-04-06 22:05:00,1431.0472,1142.8,1206.8765
2025-04-06 22:10:00,1938.9307,1227.45,1235.8491
2025-04-06 22:15:00,1034.3988,1174.75,1235.8491
2025-04-06 22:20:00,1040.345,1214.9,1235.8491
2025-04-06 22:25:00,979.7127,1106.6,1171.8151
2025-04-06 22:30:00,1058.39,1126.5,1143.4587
2025-04-06 22:35:00,1033.5922,1154.7,1116.1509
2025-04-06 22:40:00,999.3819,1133.5,1116.1509
2025-04-06 22:45:00,1204.0852,1128.1,1116.1509
2025-04-06 22:50:00,1137.4985,1067.95,1116.1509
2025-04-06 22:55:00,1024.7754,566.1,1097.3097
2025-04-06 23:00:00,832.91693,549.4,1031.2115
2025-04-06 23:05:00,769.88055,545.8,965.8788
2025-04-06 23:10:00,697.3381,474.9,898.7436
2025-04-06 23:15:00,789.0986,492.9,871.33234
2025-04-06 23:20:00,708.4902,477.75,830.6218
2025-04-06 23:25:00,657.9122,483.2,814.7018
2025-04-06 23:30:00,713.903,480.85,814.7018
2025-04-06 23:35:00,951.62994,480.2,814.7018
2025-04-06 23:40:00,791.5931,478.15,808.9246
2025-04-06 23:45:00,764.5185,548.7,797.8231
2025-04-06 23:50:00,653.00287,549.0,761.61804
2025-04-06 23:55:00,519.5722,479.0,701.10657
